data,hora,Casa,resultado,visitante,Jornada,link,numero,evento,numero2,evento2,nome,nome2
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,3,,,,Nuno Lima,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,32,,,,Flávio Ramos,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,5,Saiu 80/,,,Antunes (C),
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,15,,,,Juan Delgado,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,16,Vermelho 53  /,,,Matchoi Djaló,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,26,,,,Rui Pires,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,7,Saiu 64/,,,Nigel Thomas,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,11,Amarelo 15 /Saiu 63/,,,Kayky,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,19,Saiu 64/,,,N Dri Koffi,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,12,,,,Jeimes Menezes,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,23,,,,Erick Ferigra,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,33,,,,Vasco Sousa,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,20,Entrou 80/,,,Luís Bastos,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,27,,,,João Vigário,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,6,Entrou 46/,,,Jordan Holsgrove,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,8,Entrou 63/,,,Abbas Ibrahim,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,13,Entrou 64/,,,Arthur Sales,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,17,Entrou 64/Amarelo 78  /Vermelho 89  /,,,Adrián Butzke,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,Amarelo 67/,,,César Peixoto,
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,99,,,Daniel Figueira
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,62,Assistencia 26  /Saiu 86/,,Tiago Santos
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,3,,,Bernardo Vital
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,23,,,Pedro Álvaro
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,31,,,Joãozinho (C)
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,25,Saiu 86/,,Mor Ndiaye
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,32,,,Loreintz Rosier
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,10,Assistencia 43  /Saiu 64/,,Francisco Geraldes
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,21,Saiu 64/,,Tiago Gouveia
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,50,Golo 26  43  /,,João Carlos
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,11,Assistencia 72  /Saiu 81/,,Arthur Gomes
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,13,,,Pedro Silva
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,5,,,Volnei Feltes
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,78,,,Tiago Araújo
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,20,Entrou 81/,,João Carvalho
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,95,Entrou 64/Golo 72  /,,James Léa-Siliki
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,8,Entrou 86/,,Serginho
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,29,,,Gilson Benchimol
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,7,Entrou 64/,,Rodrigo Martins
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,17,Entrou 86/,,Elias Achouri
2022-08-26,20:15,Paços de Ferreira,0-3,Estoril Praia,J4,0-3,,,,,,Nélson Veríssimo
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,42,,,,Andrew Silva,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,78,Saiu 46/,,,Danilo Veiga,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,3,,,,Lucas Cunha,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,26,,,,Rúben Fernandes,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,19,,,,Adrián Marín,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,21,,,,Vitor Carvalho,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,8,Saiu 63/,,,Giorgi Aburjania,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,10,,,,Kanya Fujimoto,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,20,Amarelo 48 /Saiu 63/,,,Juan Manuel Boselli,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,9,,,,Fran Navarro,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,17,Saiu 68/,,,Kevin Medina,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,12,,,,Brian Araújo,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,15,Entrou 46/,,,Carraça,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,72,,,,Tomás Araújo,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,55,,,,Henrique Gomes,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,18,Entrou 63/,,,Mizuki Arai,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,57,,,,Matheus Bueno,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,25,Entrou 63/,,,Pedro Tiba,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,30,Entrou 68/,,,Ali Alipour,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,93,,,,Élder Santana,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,,,Ivo Vieira,
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,31,Amarelo 72 /,,Luiz Júnior
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,22,Amarelo 90+7 /,,De La Fuente
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,4,,,Enea Mihaj
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,6,,,Alexandre Penetra
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,5,,,Rúben Lima
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,28,,,Zaydou Youssouf
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,97,Amarelo 67 /,,Santi Colombatto
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,7,Amarelo 29 /Saiu 62/,,Ivo Rodrigues
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,11,Saiu 72/,,Pedro Brazão
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,14,Saiu 76/,,Junior Kadile
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,9,Saiu 77/,,Álex Millán
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,13,,,Dalberson Ferreira
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,21,,,Dylan Batubinsika
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,3,,,Owen Beck
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,8,,,André Simões
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,20,Entrou 77/,,Gustavo Sá
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,91,Entrou 72/,,Heriberto Tavares
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,17,Entrou 62/,,Rui Fonte
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,29,,,Jhonder Cádiz
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,95,Entrou 76/Amarelo 90+4 /,,Théo Fonseca
2022-08-22,20:15,Gil Vicente,0-0,FC Famalicão,J3,0-0,,,,,,Rui Pedro Silva
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,94,,,,Samuel Portugal,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,4,,,,Willyan Rocha,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,22,,,,Filipe Relvas,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,44,Amarelo 84 /,,,Pedrão,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,18,Amarelo 45+2 /,,,Fahd Moufi,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,21,Saiu 46/,,,Pedro Sá (C),
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,24,Saiu 57/,,,Mohamed Diaby,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,38,Amarelo 44 /Saiu 46/,,,Paulo Estrela,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,14,Assistencia 88  /,,,Moustapha Seck,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,93,Golo 62  /,,,Welinton Júnior,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,99,Golo 88  /Amarelo 89 /,,,Yago Cariello,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,32,,,,Kosuke Nakamura,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,3,,,,Zié Ouattara,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,19,,,,Gonçalo Costa,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,6,,,,Henrique Jocú,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,8,Entrou 46/Amarelo 90 /,,,Ewerton,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,20,Entrou 46/,,,Luquinha,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,30,,,,Kim Yong-hak,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,17,,,,Ricardo Matos,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,70,Entrou 57/,,,Rui Gomes,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,,,Paulo Sérgio,
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,14,Amarelo 84 /,,Bruno Varela (C)
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,2,Saiu 23/,,Miguel Maga
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,3,,,Mikel Villanueva
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,13,,,André Amaro
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,5,Saiu 90+2/,,Hélder Sá
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,22,,,Ibrahima Bamba
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,10,,,Tiago Silva
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,70,Assistencia 46  /,,André Almeida
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,7,Amarelo 89 /,,Rúben Lameiras
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,33,Saiu 73/,,Anderson Oliveira
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,11,Golo 46  /Saiu 73/,,Jota Silva
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,63,,,Celton Biai
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,76,Entrou 23/,,Bruno Gaspar
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,83,,,Mamadou Tounkara
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,25,,,Ryoya Ogawa
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,23,,,Matheus Índio
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,80,,,Dani Silva
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,98,Entrou 90+2/Amarelo 90+6 /,,Nicolas Janvier
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,15,Entrou 73/,,Antoñín Cortés
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,20,Entrou 73/,,Nélson da Luz
2022-08-21,20:30,Portimonense,2-1,Vitória SC,J3,2-1,,,,,,Moreno
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,1,,,,Matheus Magalhães,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,70,Amarelo 25 /,,,Fabiano Souza,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,3,,,,Vítor Tormena,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,4,,,,Sikou Niakaté,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,6,,,,Nuno Sequeira,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,45,Golo 42  /Assistencia 57  /Amarelo 19 /Saiu 58/,,,Iuri Medeiros,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,8,,,,Al Musrati,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,10,Assistencia 9  /Saiu 78/,,,André Horta,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,21,Saiu 66/,,,Ricardo Horta (C),
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,23,Golo 57  /Saiu 79/,,,Simon Banza,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,99,Golo 9  /Saiu 58/,,,Vitinha,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,12,,,,Tiago Sá,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,76,,,,Dinis Pinto,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,15,,,,Paulo Oliveira,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,29,,,,Gorby Baptiste,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,88,Entrou 78/,,,André Castro,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,18,Entrou 66/Assistencia 88  /Amarelo 83 /,,,Diego Lainez,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,9,Entrou 58/Golo 65  /,,,Abel Ruiz,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,7,Entrou 79/Golo 88  /,,,Rodrigo Gomes,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,14,Entrou 58/Assistencia 65  /,,,Álvaro Djaló,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,,,Artur Jorge,
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,1,,,Miguel Silva
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,2,,,Cláudio Winck
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,4,,,Matheus Costa
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,66,,,Léo Andrade
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,94,Saiu 46/,,Vitor Costa
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,10,Amarelo 44 /,,Stefano Beltrame
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,16,Saiu 71/,,Diogo Mendes
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,12,Saiu 60/,,Edgar Costa (C)
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,20,Saiu 46/,,Miguel Sousa
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,7,,,André Vidigal
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,95,Saiu 76/,,Joel Tagueu
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,59,,,Matous Trmal
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,5,Entrou 46/,,Zainadine Júnior
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,45,,,Fábio China
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,23,,,Bruno Xadas
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,34,Entrou 71/,,Lucho Vega
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,44,,,André Teles
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,17,Entrou 46/,,Antonio Zarzana
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,9,Entrou 60/,,Pablo Moreno
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,11,Entrou 76/,,Jesús Ramírez
2022-08-21,18:00,SC Braga,5-0,Marítimo,J3,5-0,,,,,,Vasco Seabra
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,33,,,,Ricardo Batista,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,3,,,,João Nunes,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,13,,,,Vasco Fernandes (C),
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,19,,,,Nermin Zolotic,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,42,Assistencia 61  /,,,Lucas Soares,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,8,Saiu 70/,,,Ângelo Neto,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,27,Saiu 78/,,,Afonso Taira,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,5,,,,Leonardo Lelo,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,14,Assistencia 67  /Saiu 77/,,,Takahiro Kunimoto,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,11,Golo 61  /Saiu 82/,,,Rafael Martins,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,7,Golo 67  /Saiu 82/,,,Saviour Godwin,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,68,,,,Lucas Paes,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,2,,,,Eduardo Fereira,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,15,,,,Fernando Varela,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,6,Entrou 82/,,,Derick Poloni,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,16,Entrou 78/,,,Cuca,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,88,Entrou 70/,,,Yan Eteki,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,10,Entrou 77/,,,Diogo Pinto,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,70,,,,Anderson Cordeiro,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,99,Entrou 82/Amarelo 90 /,,,Clayton Silva,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,,,Filipe Martins,
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,1,,,Rafael Bracali (C)
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,2,,,Reggie Cannon
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,23,,,Vincent Sasso
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,26,Saiu 73/,,Rodrigo Abascal
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,79,,,Pedro Malheiro
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,24,Amarelo 90+3 /,,Sebastián Pérez
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,42,Amarelo 74 /,,Gaius Makouta
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,20,Amarelo 19 /Saiu 61/,,Filipe Ferreira
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,21,Saiu 80/,,Salvador Agra
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,9,Saiu 80/,,Róbert Bozeník
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,7,,,Kenji Gorré
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,12,,,César
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,62,,,Pedro Gomes
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,55,Entrou 80/,,Júlio Dabó
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,18,,,Ilija Vukotic
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,13,Entrou 80/,,Masaki Watai
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,16,,,Joel Silva
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,80,,,Berna Conceição
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,8,Entrou 61/,,Bruno Lourenço
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,59,Entrou 73/,,Martim Tavares
2022-08-21,15:30,Casa Pia AC,2-0,Boavista,J3,2-0,,,,,,Petit
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,99,,,,Diogo Costa,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,23,,,,João Mário,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,3,,,,Pepe (C),
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,5,,,,Iván Marcano,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,12,Amarelo 41 /Saiu 87/,,,Zaidu Sanusi,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,8,Golo 78  (g.p.)/,,,Matheus Uribe,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,28,Saiu 72/,,,Bruno Costa,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,11,Saiu 87/,,,Pepê,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,25,,,,Otávio,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,9,Assistencia 42  /Saiu 72/,,,Mehdi Taremi,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,30,Golo 42  /Saiu 88/,,,Evanilson,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,14,,,,Cláudio Ramos,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,4,,,,David Carmo,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,22,Entrou 87/,,,Wendell,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,46,Entrou 72/,,,Stephen Eustaquio,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,20,,,,André Franco,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,19,,,,Danny Namaso,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,29,Entrou 88/,,,Toni Martínez,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,7,Entrou 87/,,,Gabriel Veron,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,13,Entrou 72/Golo 86  (g.p.)/,,,Wenderson Galeno,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,,,Sérgio Conceição,
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,1,,,Antonio Adán
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,13,Amarelo 40 /Saiu 70/,,Luís Neto
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,4,,,Sebastián Coates (C)
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,25,,,Gonçalo Inácio
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,24,Vermelho 75  /,,Pedro Porro
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,5,Amarelo 42 /Saiu 70/,,Hidemasa Morita
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,15,Amarelo 16 /Saiu 90+1/,,Manuel Ugarte
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,2,Amarelo 76 /Saiu 79/,,Matheus Reis
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,17,,,Francisco Trincão
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,10,Saiu 79/,,Marcus Edwards
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,28,,,Pedro Gonçalves
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,12,,,Franco Israel
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,47,Entrou 90+1/,,Ricardo Esgaio
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,3,Entrou 79/,,Jeremiah St. Juste
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,71,,,Flávio Nazinho
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,11,Entrou 70/,,Nuno Santos
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,82,,,Mateus Fernandes
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,18,Entrou 79/,,Fatawu Issahaku
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,91,,,Rodrigo Ribeiro
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,16,Entrou 70/,,Rochinha
2022-08-20,20:30,FC Porto,3-0,Sporting,J3,3-0,,,,,,Rúben Amorim
